term_str,x,y,term_rank,n,p,i,n_chars,max_pos_group,max_pos,n_pos_group,n_pos,stop,porter_stem,df,idf,dfidf
feel,-19.373285,3.9703412,195,492,0.0006268913452043449,10.63949696733358,4,VB,VBP,3,5,0,feel,466,7.006298987158325,3264.9353280157793
away,28.040913,-7.5394945,196,490,0.0006243430064027013,10.64537353367025,4,RB,RB,4,4,0,away,469,6.997041019297229,3281.6122380504003
party,-3.8825364,-15.283061,197,485,0.000617972159398592,10.660170535598331,5,NN,NN,1,2,0,parti,445,7.072823605958845,3147.406504651686
fine,8.515791,19.63195,198,483,0.0006154238205969484,10.666132093837048,4,JJ,JJ,4,6,0,fine,439,7.0924080022772475,3113.5671129997118
phyllis,23.311602,12.844438,199,482,0.0006141496511961266,10.669122136442859,7,NN,NNP,3,8,0,phylli,425,7.139166100787541,3034.145592834705
stanley,25.430368,13.436215,200,477,0.0006077788041920173,10.684166016667309,7,NN,NNP,2,3,0,stanley,416,7.170045413671513,2982.7388920873495
than,-12.704052,-16.717506,201,477,0.0006077788041920173,10.684166016667309,4,IN,IN,2,2,1,than,468,7.000120412229201,3276.056352923266
erin,24.48229,15.0245075,202,476,0.0006065046347911955,10.687193709364877,4,NN,NNP,4,7,0,erin,443,7.079322243257588,3136.1397537631115
still,-5.964142,8.975778,203,476,0.0006065046347911955,10.687193709364877,5,RB,RB,1,1,0,still,460,7.02499508086823,3231.497737199386
three,-1.971205,-33.972107,204,470,0.0005988596183862645,10.70549452610782,5,CD,CD,3,4,0,three,437,7.098995662312007,3102.261104430347
talking,-2.914972,12.437715,205,467,0.0005950371101837989,10.714732732963158,7,VB,VBG,3,3,0,talk,455,7.040762396726547,3203.5468905105786
kind,4.675608,-26.741013,206,457,0.0005822954161755806,10.745961117614751,4,NN,NN,2,3,0,kind,437,7.098995662312007,3102.261104430347
car,20.967163,-14.432759,207,453,0.0005771987385722932,10.758644232626585,3,NN,NN,2,3,0,car,424,7.142564677249406,3028.4474231537483
better,-13.383131,-16.27033,208,451,0.0005746503997706495,10.76502784941744,6,JJ,JJR,4,8,0,better,430,7.122292282223145,3062.5856813559526
last,1.9383897,-33.9466,209,451,0.0005746503997706495,10.76502784941744,4,JJ,JJ,2,2,0,last,435,7.105613541076515,3090.941890368284
jan,25.255629,16.716476,210,445,0.0005670053833657185,10.78434994681906,3,NN,NNP,5,8,0,jan,403,7.215849103284638,2907.9871886237092
which,-11.889721,-19.992626,211,444,0.0005657312139648967,10.787595606322714,5,WD,WDT,4,5,1,which,427,7.132392872192115,3045.531756426033
head,22.184208,-15.111628,212,441,0.0005619087057624311,10.7973766271153,4,NN,NN,3,6,0,head,410,7.191005032307159,2948.3120632459354
toby,25.020992,15.759609,213,440,0.0005606345363616093,10.800651759148161,4,NN,NNP,5,7,0,tobi,380,7.300629523481658,2774.23921892303
best,-9.120927,-19.610678,214,439,0.0005593603669607875,10.803934343137461,4,JJ,JJS,5,7,0,best,405,7.208707034040619,2919.5263487864504
hello,26.767279,10.018173,215,437,0.0005568120281591438,10.810522003172222,5,NN,NNP,7,10,0,hello,407,7.201600147546358,2931.051260051368
im,0.8146643,16.913946,216,436,0.0005555378587583219,10.813827147895894,2,NN,NNP,6,7,0,im,379,7.304431093641514,2768.379384490134
their,7.2506537,-28.963451,217,425,0.0005415219953492817,10.850692441647755,5,PR,PRP$,1,1,1,their,389,7.266858786826414,2826.808068075475
again,10.367431,8.329241,218,418,0.0005326028095435289,10.874652340591938,5,RB,RB,3,4,1,again,400,7.226628942037881,2890.6515768151526
cool,-4.1422963,1.726164,219,411,0.0005236836237377759,10.899016888991138,4,JJ,JJ,3,7,0,cool,386,7.278028094544525,2809.3188444941866
fun,-10.572234,-1.4212716,220,406,0.0005173127767336668,10.916675555487643,3,NN,NN,6,9,0,fun,380,7.300629523481658,2774.23921892303
cause,-11.023336,8.391313,221,406,0.0005173127767336668,10.916675555487643,5,IN,IN,8,12,0,caus,397,7.2374899346696475,2873.28350406385
made,-26.024237,-4.344591,222,390,0.0004969260663205173,10.97468115892321,4,VB,VBD,2,4,0,made,371,7.335209755191802,2721.3628191761586
darryl,25.56645,13.932394,223,387,0.0004931035581180518,10.98582171652841,6,NN,NNP,3,5,0,darryl,340,7.461094195674904,2536.7720265294674
life,17.181915,-23.203947,224,386,0.00049182938871723,10.98955443540474,4,NN,NN,2,3,0,life,362,7.3706392447294,2668.171406592043
baby,1.5338042,-7.8425198,225,386,0.00049182938871723,10.98955443540474,4,NN,NN,6,8,0,babi,332,7.495445700465681,2488.487972554606
desk,22.647018,-15.594644,226,384,0.0004892810499155863,10.997048971951664,4,NN,NN,3,4,0,desk,372,7.331326320704574,2727.2533913021016
help,-31.099068,15.080115,227,383,0.00048800688051476443,11.000810890747863,4,VB,VB,2,5,0,help,355,7.398809917420561,2626.577520684299
wanted,-28.975079,2.8692904,228,381,0.0004854585417131208,11.008364285179498,6,VB,VBD,2,4,0,want,363,7.366659393816855,2674.097359955518
someone,-13.830245,17.794119,229,377,0.0004803618641098334,11.023590759404156,7,NN,NN,3,4,0,someon,369,7.34300812575221,2709.5699984025655
ah,16.687014,15.528808,230,376,0.00047908769470901157,11.027422620995182,2,NN,NNP,4,8,0,ah,340,7.461094195674904,2536.7720265294674
company,3.6416485,-21.326487,231,375,0.00047781352530818974,11.031264687289577,7,NN,NN,1,2,0,compani,348,7.427541635963877,2584.7844893154293
idea,-6.5792994,-10.345398,232,375,0.00047781352530818974,11.031264687289577,4,NN,NN,2,2,0,idea,351,7.415157911508045,2602.7204269393237
business,2.415717,-20.569664,233,374,0.00047653935590736787,11.035117012785184,8,NN,NN,1,2,0,busi,351,7.415157911508045,2602.7204269393237
name,21.61254,-19.156275,234,374,0.00047653935590736787,11.035117012785184,4,NN,NN,6,7,0,name,351,7.415157911508045,2602.7204269393237
keep,-30.7898,19.79981,235,373,0.00047526518650654604,11.038979652417582,4,VB,VB,3,4,0,keep,358,7.386669354548349,2644.427628928309
always,-28.34842,-7.006193,236,372,0.0004739910171057242,11.042852661564789,6,RB,RB,4,5,0,alway,357,7.390704867783506,2638.4816377987117
after,10.292792,-1.9144162,237,371,0.00047271684770490235,11.046736096052017,5,IN,IN,1,1,1,after,363,7.366659393816855,2674.097359955518
place,-4.5526495,-15.788229,238,371,0.00047271684770490235,11.046736096052017,5,NN,NN,2,4,0,place,349,7.423401905602954,2590.767265055431
hand,27.116385,-1.4832081,239,371,0.00047271684770490235,11.046736096052017,4,NN,NN,1,2,0,hand,336,7.478167709033845,2512.664350235372
guess,-22.913822,4.4719634,240,369,0.0004701685089032587,11.054534466612424,5,VB,VBP,4,7,0,guess,360,7.378632035482931,2656.307532773855
nothing,-12.311168,15.139404,241,365,0.00046507183129997136,11.07025881890544,7,NN,NN,3,4,0,noth,352,7.411053513175308,2608.6908366377083
next,6.871436,-22.116383,242,364,0.0004637976618991495,11.074216832474123,4,JJ,JJ,4,4,0,next,356,7.394751700846208,2632.53160550125
long,-11.17982,-6.336436,243,363,0.00046252349249832766,11.078185734677069,4,JJ,JJ,3,3,0,long,345,7.440032580147074,2566.8112401507406
bad,-8.51174,-1.3128353,244,362,0.00046124932309750584,11.082165585589614,3,JJ,JJ,2,3,0,bad,338,7.469605695530421,2524.7267250892824
find,-27.999489,21.655645,245,362,0.00046124932309750584,11.082165585589614,4,VB,VB,6,7,0,find,349,7.423401905602954,2590.767265055431
night,-6.449679,-30.383087,246,360,0.00045870098429586214,11.090158376343146,5,NN,NN,3,4,0,night,334,7.486780839338554,2500.584800339077
old,-0.6581049,-18.441902,247,358,0.00045615264549421844,11.098195695408563,3,JJ,JJ,2,2,0,old,338,7.469605695530421,2524.7267250892824
kelly,24.773266,14.269183,248,357,0.0004548784760933966,11.10223120864372,5,NN,NNP,2,2,0,kelli,320,7.548557036925243,2415.5382518160777
getting,-0.06673372,6.586723,249,353,0.0004497817984901093,11.11848709940164,7,VB,VBG,1,1,0,get,344,7.444220377110508,2560.811809726015
pretty,-7.7920246,11.02678,250,353,0.0004497817984901093,11.11848709940164,6,RB,RB,4,6,0,pretti,345,7.440032580147074,2566.8112401507406
every,1.8956372,-33.88038,251,352,0.0004485076290892874,11.122579854035523,5,DT,DT,3,3,0,everi,329,7.508541358077364,2470.310106807453
years,-3.528127,-32.86869,252,351,0.0004472334596884656,11.126684252368259,5,NN,NNS,1,3,0,year,324,7.530635128927981,2439.925781772666
real,-5.5866356,-5.8247457,253,351,0.0004472334596884656,11.126684252368259,4,JJ,JJ,4,4,0,real,330,7.50416291756679,2476.3737627970404
everything,-11.227962,15.166851,254,347,0.00044213678208517823,11.143219620094559,10,NN,NN,2,3,0,everyth,329,7.508541358077364,2470.310106807453
year,-5.5394006,-30.592821,255,341,0.0004344917656802472,11.168383543648648,4,NN,NN,1,2,0,year,308,7.603698591117704,2341.9391660642527
door,24.917366,-2.5878723,256,341,0.0004344917656802472,11.168383543648648,4,NN,NN,5,6,0,door,325,7.526189223896789,2446.011497766456
done,-26.921314,-6.6595855,257,340,0.00043321759627942537,11.172620536535119,4,VB,VBN,3,4,0,done,323,7.5350947771186805,2433.835613009334
before,-24.752718,-8.816478,258,338,0.00043066925747778167,11.181132036390636,6,IN,IN,4,4,1,befor,328,7.512933127194522,2464.242065719803
might,-31.442192,0.1389191,259,335,0.00042684674927531615,11.193994187327686,5,MD,MD,4,6,0,might,316,7.566704383635503,2391.0785852288186
being,-9.028368,0.6971312,260,334,0.0004255725798744943,11.198307180198768,5,VB,VBG,2,3,1,be,326,7.5217569775815285,2452.092774691578
through,26.988876,-10.774658,261,331,0.0004217500716720288,11.211324065865602,7,IN,IN,2,2,1,through,318,7.55760217652825,2403.3174921359837
told,-25.76151,1.9698131,262,331,0.0004217500716720288,11.211324065865602,4,VB,VBD,5,7,0,told,323,7.5350947771186805,2433.835613009334
meredith,23.416733,14.803757,263,330,0.000420475902271207,11.215689258427004,8,NN,NNP,5,8,0,meredith,309,7.599022103908231,2348.0978301076434
home,8.199594,1.6606053,264,330,0.000420475902271207,11.215689258427004,4,NN,NN,4,7,0,home,304,7.62255761836902,2317.2575159841817
leave,-27.25689,19.199099,265,327,0.00041665339406874146,11.228864647174738,5,VB,VB,4,6,0,leav,318,7.55760217652825,2403.3174921359837
listen,10.898017,16.939854,266,323,0.00041155671646545406,11.246621117978895,6,VB,VB,5,12,0,listen,303,7.627311148339654,2311.0752779469153
wan,-5.927639,17.491749,267,321,0.0004090083776638104,11.255581985550517,3,VB,VBP,6,10,0,wan,306,7.6130972891199535,2329.607770470706
dont,-17.687538,6.227655,268,318,0.0004051858694613449,11.269128517388465,4,VB,VBP,4,8,0,dont,293,7.675728277390358,2248.988385275375
second,6.6698236,8.777397,269,318,0.0004051858694613449,11.269128517388465,6,JJ,JJ,3,5,0,second,295,7.665913987563402,2261.444626331204
coming,14.323537,-2.920847,270,316,0.0004026375306597012,11.278230724495717,6,VB,VBG,3,4,0,come,306,7.6130972891199535,2329.607770470706
hands,26.722794,-0.8355608,271,316,0.0004026375306597012,11.278230724495717,5,NN,NNS,2,5,0,hand,303,7.627311148339654,2311.0752779469153
walks,26.140938,-3.5369356,272,315,0.0004013633612588794,11.282803454285542,5,NN,NNS,3,7,0,walk,311,7.589714361682003,2360.401166483103
show,-26.26175,17.535606,273,314,0.00040008919185805756,11.287390723781193,4,VB,NN,4,6,0,show,285,7.715667022760502,2198.965101486743
looking,4.463982,6.126749,274,314,0.00040008919185805756,11.287390723781193,7,VB,VBG,2,2,0,look,308,7.603698591117704,2341.9391660642527
gets,28.698484,-3.476099,275,313,0.0003988150224572357,11.291992625740201,4,VB,VBZ,2,3,0,get,306,7.6130972891199535,2329.607770470706
five,-1.5199342,-32.862114,276,313,0.0003988150224572357,11.291992625740201,4,CD,CD,3,3,0,five,287,7.705578205136918,2211.5009448742953
another,-0.622983,-26.2159,277,310,0.00039499251425477016,11.305887067398583,7,DT,DT,2,2,0,anoth,293,7.675728277390358,2248.988385275375
face,21.586807,-16.075937,278,309,0.00039371834485394834,11.310548444768445,4,NN,NN,2,4,0,face,289,7.695559449311927,2224.0166808511467
trying,-4.0140147,15.108151,279,309,0.00039371834485394834,11.310548444768445,6,VB,VBG,1,2,0,tri,299,7.646483457614501,2286.2985538267358
try,-26.06715,18.68446,280,308,0.0003924441754531265,11.31522493197792,3,VB,VB,3,5,0,tri,294,7.670812786976241,2255.218959371015
else,-18.42237,-0.38861945,281,308,0.0003924441754531265,11.31522493197792,4,RB,RB,5,8,0,els,294,7.670812786976241,2255.218959371015
hear,-29.79877,12.699398,282,308,0.0003924441754531265,11.31522493197792,4,VB,VB,4,6,0,hear,297,7.656166011011839,2273.8813052705163
whoa,22.396679,10.13164,283,306,0.0003898958366514828,11.324623629980168,4,NN,NN,4,8,0,whoa,197,8.248433312356228,1624.941362534177
stuff,-5.0526214,-17.041504,284,300,0.00038225082024655177,11.35319278217694,5,NN,NN,5,10,0,stuff,289,7.695559449311927,2224.0166808511467
together,5.2841244,2.366911,285,300,0.00038225082024655177,11.35319278217694,8,RB,RB,4,5,0,togeth,292,7.680660572932588,2242.7528872963157
scott,27.684122,10.752541,286,299,0.00038097665084572995,11.358009798474715,5,NN,NNP,1,2,0,scott,281,7.736058811591679,2173.832526057262
also,-7.4039135,7.419387,287,299,0.00038097665084572995,11.358009798474715,4,RB,RB,1,1,0,also,291,7.685609788904322,2236.5124485711576
own,18.287704,-23.97625,288,298,0.0003797024814449081,11.36284295221066,3,JJ,JJ,2,3,1,own,283,7.725826888980723,2186.4090095815445
makes,-19.724628,-3.496429,289,298,0.0003797024814449081,11.36284295221066,5,VB,VBZ,2,3,0,make,288,7.7005601303702935,2217.7613175466445
dunder,33.197403,4.0274134,290,297,0.00037842831204408625,11.367692351872055,6,NN,NNP,2,3,0,dunder,278,7.751544059089098,2154.9292484267694
huh,15.714668,15.415946,291,296,0.00037715414264326443,11.37255810704387,3,NN,NN,5,8,0,huh,277,7.756742965763417,2148.6178015164664
ask,-30.764309,13.419121,292,293,0.0003733316344407989,11.387254618250573,3,VB,VB,6,9,0,ask,278,7.751544059089098,2154.9292484267694
whole,9.775276,-22.746014,293,291,0.0003707832956391552,11.397136129764537,5,JJ,JJ,2,2,0,whole,287,7.705578205136918,2211.5009448742953
money,-6.139125,-20.786213,294,291,0.0003707832956391552,11.397136129764537,5,NN,NN,1,2,0,money,273,7.777727990892753,2123.3197415137215
saying,-2.4431653,10.65043,295,287,0.00036568661803586787,11.417104545997132,6,VB,VBG,3,3,0,say,276,7.7619606750344365,2142.3011463095045
probably,-14.782786,10.20402,296,287,0.00036568661803586787,11.417104545997132,8,RB,RB,2,2,0,probabl,282,7.730933779413812,2180.123325794695
happy,-6.6775084,0.79941213,297,285,0.00036313827923422417,11.427193363620717,5,JJ,JJ,3,3,0,happi,256,7.870485131812606,2014.844193744027
mifflin,33.189114,4.032315,298,284,0.00036186410983340235,11.432264353168138,7,NN,NNP,1,1,0,mifflin,270,7.793669534761775,2104.290774385679
wrong,-2.9980636,4.8872128,299,283,0.0003605899404325805,11.437353229840937,5,JJ,JJ,5,6,0,wrong,261,7.842579135242721,2046.91315429835
having,-0.96132207,4.392589,300,283,0.0003605899404325805,11.437353229840937,6,VB,VBG,1,1,1,have,276,7.7619606750344365,2142.3011463095045
manager,10.920724,-27.769075,301,281,0.0003580416016309368,11.447585152451895,7,NN,NN,2,3,0,manag,263,7.831566142520304,2059.70189548284
believe,-26.286457,9.91035,302,279,0.0003554932628292932,11.457890160843633,7,VB,VB,2,5,0,believ,263,7.831566142520304,2059.70189548284
boss,20.015255,-22.939741,303,276,0.00035167075462682766,11.473487015894651,4,NN,NN,4,6,0,boss,246,7.927970626473366,1950.280774112448
use,-28.687765,16.26467,304,276,0.00035167075462682766,11.473487015894651,3,VB,VB,4,6,0,use,270,7.793669534761775,2104.290774385679
same,11.574721,-23.966059,305,276,0.00035167075462682766,11.473487015894651,4,JJ,JJ,2,3,1,same,263,7.831566142520304,2059.70189548284
scranton,7.4921904,-18.847275,306,272,0.00034657407702354026,11.49454863142248,8,NN,NNP,1,2,0,scranton,255,7.876131694953748,2008.4135822132057
went,-21.264105,-9.971891,307,270,0.0003440257382218966,11.50519587562199,4,VB,VBD,2,3,0,went,259,7.853676844126052,2034.1023026286475
hot,-3.9939976,-1.5419531,308,268,0.0003414773994202529,11.515922282215048,3,JJ,JJ,3,5,0,hot,216,8.115597629649137,1752.9690880042137
ta,-3.3897116,23.227427,309,268,0.0003414773994202529,11.515922282215048,2,JJ,JJ,5,9,0,ta,253,7.887491557118295,1995.5353639509287
friends,-2.6469266,-21.7877,310,266,0.0003389290606186092,11.52672903717163,7,NN,NNS,3,5,0,friend,236,7.987842082450764,1885.1307314583803
both,12.178378,4.170645,311,266,0.0003389290606186092,11.52672903717163,4,DT,DT,3,3,1,both,255,7.876131694953748,2008.4135822132057
anyone,-13.940308,16.835659,312,262,0.0003338323830153219,11.54858847113537,6,NN,NN,2,3,0,anyon,252,7.893205208312689,1989.0877124947976
called,-21.03381,-1.8061078,313,260,0.00033128404421367823,11.559643659644365,6,VB,VBD,1,2,0,call,253,7.887491557118295,1995.5353639509287
friend,20.522572,-22.798777,314,260,0.00033128404421367823,11.559643659644365,6,NN,NN,2,3,0,friend,242,7.951621894538011,1924.2924984781987
care,-22.517145,8.558618,315,259,0.00033000987481285636,11.565203184986267,4,VB,VB,2,5,0,care,245,7.933847192810035,1943.7925622384585
thinking,-2.6812623,12.101403,316,258,0.00032873570541203453,11.570784217249566,8,VB,VBG,2,2,0,think,245,7.933847192810035,1943.7925622384585
sales,0.045064777,-20.866219,317,256,0.00032618736661039083,11.58201147267282,5,NN,NNS,1,3,0,sale,233,8.006298987158326,1865.4676640078899
start,-30.822132,21.077005,318,256,0.00032618736661039083,11.58201147267282,5,VB,VB,3,5,0,start,251,7.898941577861834,1982.6343360433202
check,-26.655666,22.753344,319,255,0.000324913197209569,11.587658035813963,5,VB,VB,4,6,0,check,236,7.987842082450764,1885.1307314583803
hard,-10.746461,0.18522713,320,254,0.0003236390278087472,11.593326785900654,4,JJ,JJ,4,6,0,hard,234,8.000120412229201,1872.028176461633
camera,21.645897,-0.9864096,321,254,0.0003236390278087472,11.593326785900654,6,NN,NN,2,4,0,camera,240,7.963594536204087,1911.262688688981
play,-27.831223,14.632254,322,251,0.00031981651960628167,11.610467918722048,4,VB,VB,3,5,0,play,239,7.969618323831857,1904.7387793958137
person,-6.319932,-12.998602,323,248,0.00031599401140381615,11.627815162285945,6,NN,NN,1,1,0,person,225,8.056703940595568,1812.7583866340028
goes,28.787,-4.2030563,324,248,0.00031599401140381615,11.627815162285945,4,VB,VBZ,2,2,0,goe,232,8.012504136685033,1858.9009597109277
meeting,10.80491,-16.289787,325,247,0.00031471984200299427,11.633644241088142,7,NN,NN,2,2,0,meet,238,7.975667368504662,1898.2088337041096
many,-11.392797,-6.8787856,326,244,0.0003108973338005288,11.651274135109933,4,JJ,JJ,2,2,0,mani,231,8.018736090396548,1852.3280368816024
hold,19.7339,1.1646203,327,242,0.0003083489949988851,11.663148235398225,4,VB,VB,3,5,0,hold,206,8.183984604629387,1685.9008285536538
remember,-20.838966,6.518161,328,238,0.00030325231739559776,11.687193709364877,8,VB,VB,2,4,0,rememb,228,8.037595117647864,1832.571686823713
david,25.070995,17.683264,329,237,0.0003019781479947759,11.693268223774561,5,NN,NNP,2,2,0,david,216,8.115597629649137,1752.9690880042137
sounds,-13.521158,-1.3294694,330,237,0.0003019781479947759,11.693268223774561,6,VB,VBZ,3,4,0,sound,230,8.02499508086823,1845.748868599693
already,-27.415201,-6.7775793,331,236,0.00030070397859395406,11.699368423310979,7,RB,RB,1,1,0,alreadi,234,8.000120412229201,1872.028176461633
takes,25.83088,0.0031429254,332,236,0.00030070397859395406,11.699368423310979,5,VB,VBZ,2,2,0,take,228,8.037595117647864,1832.571686823713
most,-8.24522,-19.321842,333,235,0.00029942980919313224,11.70549452610782,4,RB,RBS,3,4,1,most,229,8.031281343715662,1839.1634277108867
tonight,3.1030588,12.343552,334,234,0.00029815563979231037,11.711646753089417,7,NN,NN,6,10,0,tonight,228,8.037595117647864,1832.571686823713
understand,-21.74529,7.2456613,335,234,0.00029815563979231037,11.711646753089417,10,VB,VB,2,3,0,understand,230,8.02499508086823,1845.748868599693
morning,16.3523,21.47079,336,234,0.00029815563979231037,11.711646753089417,7,NN,NN,2,3,0,morn,228,8.037595117647864,1832.571686823713
watch,-22.534788,19.84249,337,233,0.00029688147039148854,11.71782532801854,5,VB,VB,3,5,0,watch,211,8.14938594310542,1719.5204339952436
woman,-1.1802692,-9.568825,338,233,0.00029688147039148854,11.71782532801854,5,NN,NN,3,4,0,woman,219,8.095698072211432,1772.9578778143036
making,-0.4278723,4.988474,339,233,0.00029688147039148854,11.71782532801854,6,VB,VBG,2,2,0,make,229,8.031281343715662,1839.1634277108867
stay,-29.077297,23.720142,340,231,0.00029433313158984484,11.730262431256763,4,VB,VB,2,5,0,stay,223,8.069585231892301,1799.517506711983
question,-5.4662294,-10.553156,341,231,0.00029433313158984484,11.730262431256763,8,NN,NN,2,4,0,question,224,8.063130209755002,1806.1411669851204
may,-31.60996,0.69192976,342,231,0.00029433313158984484,11.730262431256763,3,MD,MD,3,3,0,may,222,8.0760692654625,1792.8873769326751
enough,-10.618043,-0.74042827,343,231,0.00029433313158984484,11.730262431256763,6,RB,RB,4,5,0,enough,209,8.163125999731722,1706.09333394393
voice,19.001385,10.876849,344,229,0.0002917847927882012,11.742807684575876,5,NN,NN,3,4,0,voic,199,8.233860511268956,1638.5382417425224
girl,-2.6240904,-9.580776,345,229,0.0002917847927882012,11.742807684575876,4,NN,NN,3,7,0,girl,213,8.135775511586766,1732.9201839679813
part,5.0618134,-26.023949,346,229,0.0002917847927882012,11.742807684575876,4,NN,NN,2,3,0,part,214,8.12901814541146,1739.6098831180523
mr,27.037584,11.842809,347,228,0.0002905106233873794,11.749121458508078,2,NN,NNP,5,9,0,mr,209,8.163125999731722,1706.09333394393
left,-23.53949,-4.4332952,348,228,0.0002905106233873794,11.749121458508078,4,VB,VBD,3,7,0,left,223,8.069585231892301,1799.517506711983
point,-5.0427575,-14.957647,349,227,0.0002892364539865575,11.755462985381905,5,NN,NN,3,5,0,point,214,8.12901814541146,1739.6098831180523
while,2.0033042,0.100148685,350,227,0.0002892364539865575,11.755462985381905,5,IN,IN,3,3,1,while,226,8.050306169397418,1819.3691942838163
funny,-4.7519197,1.2660663,351,226,0.0002879622845857357,11.761832510257632,5,JJ,JJ,5,7,0,funni,207,8.17699817431328,1692.6386220828488
meet,-28.855675,14.956353,352,225,0.00028668811518491386,11.768230281455782,4,VB,VB,3,6,0,meet,222,8.0760692654625,1792.8873769326751
totally,-8.746088,8.240942,353,225,0.00028668811518491386,11.768230281455782,7,RB,RB,2,2,0,total,219,8.095698072211432,1772.9578778143036
says,-17.479908,-2.662086,354,224,0.000285413945784092,11.774656550615216,4,VB,VBZ,2,2,0,say,210,8.156239614146482,1712.8103189707613
christmas,4.7571487,-6.8119316,355,223,0.00028413977638327016,11.781111572752515,9,NN,NNP,2,3,0,christma,195,8.263154818062995,1611.315189522284
weird,-8.403644,1.9957644,356,222,0.00028286560698244834,11.787595606322714,5,JJ,JJ,3,6,0,weird,213,8.135775511586766,1732.9201839679813
bit,-8.613627,-11.752741,357,222,0.00028286560698244834,11.787595606322714,3,NN,NN,3,7,0,bit,216,8.115597629649137,1752.9690880042137
crazy,-9.134877,4.766383,358,221,0.00028159143758162646,11.794108913281388,5,JJ,JJ,3,5,0,crazi,201,8.219433440633678,1652.1061215673692
starts,23.908762,-0.7270761,359,218,0.00027776892937916094,11.813827147895894,6,VB,VBZ,2,2,0,start,214,8.12901814541146,1739.6098831180523
heard,-27.30163,-4.6058273,360,218,0.00027776892937916094,11.813827147895894,5,VB,VBN,4,9,0,heard,213,8.135775511586766,1732.9201839679813
holly,24.536749,15.8760195,361,218,0.00027776892937916094,11.813827147895894,5,NN,NNP,3,3,0,holli,195,8.263154818062995,1611.315189522284
used,-28.87541,1.8886907,362,217,0.0002764947599783391,11.820460240228341,4,VB,VBD,2,3,0,use,213,8.135775511586766,1732.9201839679813
number,0.64386666,-31.2226,363,217,0.0002764947599783391,11.820460240228341,6,NN,NN,1,2,0,number,191,8.293056303776856,1583.9737540213796
youre,0.6006679,16.379303,364,216,0.0002752205905775173,11.827123970509351,5,NN,NNP,10,15,0,your,199,8.233860511268956,1638.5382417425224
world,5.5614767,-19.677525,365,216,0.0002752205905775173,11.827123970509351,5,NN,NN,4,5,0,world,203,8.20514921462743,1665.6452905693682
thats,0.9516312,14.63942,366,215,0.0002739464211766954,11.83381862308336,5,NN,NNP,7,12,0,that,205,8.19100503230716,1679.156031622968
mind,-22.137075,11.137485,367,214,0.0002726722517758736,11.840544486271673,4,NN,NN,3,5,0,mind,210,8.156239614146482,1712.8103189707613
each,-4.9353037,-26.113737,368,214,0.0002726722517758736,11.840544486271673,4,DT,DT,1,1,1,each,202,8.21227364906081,1658.8792771102837
break,21.722872,-7.03287,369,214,0.0002726722517758736,11.840544486271673,5,NN,NN,3,5,0,break,202,8.21227364906081,1658.8792771102837
stupid,-7.647726,2.5194917,370,213,0.00027139808237505177,11.847301852446982,6,JJ,JJ,3,5,0,stupid,199,8.233860511268956,1638.5382417425224
somebody,-13.781869,17.724731,371,213,0.00027139808237505177,11.847301852446982,8,NN,NN,3,6,0,somebodi,201,8.219433440633678,1652.1061215673692
game,13.031936,-11.600668,372,212,0.00027012391297422995,11.85409101810962,4,NN,NN,1,2,0,game,186,8.331326320704575,1549.6266956510508
fire,-21.343565,13.402635,373,211,0.0002688497435734081,11.860912283965636,4,NN,NN,4,7,0,fire,199,8.233860511268956,1638.5382417425224
ready,0.46955886,8.92702,374,211,0.0002688497435734081,11.860912283965636,5,JJ,JJ,3,5,0,readi,206,8.183984604629387,1685.9008285536538
course,4.4304175,-24.438772,375,210,0.00026757557417258625,11.867765955006698,6,NN,NN,3,4,0,cours,203,8.20514921462743,1665.6452905693682
end,12.064774,-20.291119,376,210,0.00026757557417258625,11.867765955006698,3,NN,NN,2,3,0,end,198,8.241128511732995,1631.743445323133
myself,-18.37769,12.195002,377,210,0.00026757557417258625,11.867765955006698,6,PR,PRP,3,4,1,myself,202,8.21227364906081,1658.8792771102837
points,21.902071,-0.15742064,378,209,0.00026630140477176443,11.874652340591938,6,NN,NNS,2,3,0,point,187,8.323590671924968,1556.511455649969
wants,-18.442747,-4.587516,379,209,0.00026630140477176443,11.874652340591938,5,VB,VBZ,2,3,0,want,201,8.219433440633678,1652.1061215673692
important,-8.935893,-3.312994,380,208,0.00026502723537094255,11.881571754531729,9,JJ,JJ,2,3,0,import,193,8.278028094544526,1597.6594222470935
later,-1.9145684,20.98745,381,208,0.00026502723537094255,11.881571754531729,5,RB,RB,4,7,0,later,208,8.170045413671513,1699.3694460436748
welcome,2.1744127,7.677212,382,208,0.00026502723537094255,11.881571754531729,7,JJ,JJ,5,9,0,welcom,191,8.293056303776856,1583.9737540213796
happened,-18.01221,1.1335341,383,206,0.0002624788965692989,11.895510945489601,8,VB,VBD,1,2,0,happen,201,8.219433440633678,1652.1061215673692
ha,23.482588,8.901624,384,205,0.00026120472716847703,11.902531373167374,2,NN,NN,3,5,0,ha,107,9.12901814541146,976.8049415590261
conference,22.072906,-7.626107,385,204,0.0002599305577676552,11.909586130701324,10,NN,NN,1,2,0,confer,194,8.270572289625477,1604.4910241873426
gabe,23.409021,15.697226,386,203,0.0002586563883668334,11.916675555487643,4,NN,NNP,4,6,0,gabe,173,8.43585690417588,1459.4032444224272
