term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
is,1.0363791,-0.008892297,-0.24866953,0.72702825,0.35828155,-0.3697775,0.38233912,0.6825345,0.84234315,-0.31997693,0.6136102,-0.45985538,-0.3084964,0.14458996,-0.18705238,0.57061726,-0.3631337,0.11753618,-0.16827138,-0.40559128,0.32529142,0.8164791,0.13924192,0.41609097,-0.26688257,0.13616264,0.23529677,0.184258,0.2908641,-0.29930744,-0.36364716,-0.68628544,0.7768584,-0.5815867,-0.3014942,-0.16309834,0.19975077,0.82177407,0.037582032,0.652727,0.42436537,0.0026504293,-0.3175188,0.30343014,0.07114742,-0.15970404,-0.4790467,-0.08134487,-0.04068519,0.33536795,0.32288748,0.08343806,0.06973299,-0.5930731,0.1442764,-0.19950834,0.29507133,-0.08628533,-0.42547223,0.23263706,0.04063296,0.23078163,-0.008848332,0.015449001,-0.2508102,0.32906324,-0.54206586,-0.13887464,-0.24385397,-0.52847254,-0.23175658,-0.5793269,0.17579637,0.15351114,0.41703382,0.08572968,0.26682594,0.110328406,-0.15057373,0.015526182,-0.43874344,-0.16554698,-0.17555766,-0.414617,-0.22373219,0.22849824,0.544438,-0.31673706,-0.4006277,-0.055093,0.10318709,0.029190838,0.31724,0.70369697,0.98091656,0.20357881,0.09892307,0.3443675,-0.43076673,0.0013108391,-0.0036334402,-0.19160095,0.59602326,0.81465167,-0.3553605,-0.2058625,-0.2869861,0.3766062,-0.19395883,0.026624057,0.15627639,-0.15949783,0.5317312,0.5480891,-0.012281458,-0.27126306,-0.45959964,-0.25126263,0.1084077,0.680267,0.13400353,-0.06871225,0.35602945,-0.18385948,0.24972959,0.23780242,-0.299182,0.34991553,0.19202064,-0.14759982,0.1678829,-0.9324992,0.27893347,-0.18158135,0.030293258,-0.0017445108,0.071998134,-0.51193464,-0.11779653,0.30301327,0.37566158,-0.45142692,-0.042082947,0.4812045,-0.13711615,-0.16445278,0.30921614,0.025053464,-0.75747126,-0.098232076,0.059798792,0.5743731,0.31706202,0.30898103,-0.63654155,-0.4530972,0.046477918,-0.039897017,0.19674939,0.13726722,0.23152357,0.25129804,-0.4008611,0.31959078,0.27280003,-0.027957194,0.7991904,-0.013609411,-0.011813567,0.8160718,-0.15296236,0.19053772,-0.14872417,-0.5421736,0.5816348,0.035133775,-0.036465038,0.013410751,0.6549151,0.7456561,-0.72658914,-0.3994001,-0.16151859,-0.2226945,-0.46828166,0.075113736,-0.1487472,-0.40723044,0.5208694,0.41883093,0.3006363,-0.028285798,-0.30057767,-0.22131346,-0.7786086,0.21135555,0.05203249,0.7432496,-0.0574911,0.044722978
do,-0.061149217,-0.113439545,-0.6077218,0.816673,0.2577497,-0.9480896,0.021199528,0.6463041,-0.079940535,0.06293698,-0.022775503,0.22836123,0.29674742,0.7693818,-0.024625612,0.33086988,-0.2719274,0.12562281,0.29834795,-0.7612727,0.6137359,-0.13456155,-0.1317798,-0.050045498,0.41765735,0.1912509,-0.4764118,-0.11841459,0.10397488,0.50793815,0.72428447,0.35973758,0.045754664,-0.43783468,0.48160625,0.78236586,0.011895649,0.0063792807,-0.64419293,0.24712944,0.436389,-0.23684168,-0.87705106,-0.30507258,-0.36668912,-0.48688167,0.12651832,-0.19771752,0.44752407,-0.54116255,0.61237156,-0.21774194,-0.26784578,0.9106048,0.05141116,0.25609183,-0.30592936,-0.42232046,-0.16335607,0.23039289,0.3077288,-0.44333792,-0.20804234,0.20425381,-0.17989005,0.22739857,-0.07953581,-0.13774605,-0.3891222,0.60001665,-0.8184876,-0.24407634,0.07378757,-0.12311788,-0.20856974,0.3936685,0.35173932,-0.0391362,-0.08950716,0.2071318,-0.6520635,0.2741715,0.2566119,-0.03781429,-0.5628556,-0.04686887,0.11804757,0.3039173,0.4817075,0.2957759,0.3145549,-0.32062498,-0.6002676,0.0012012214,0.1424386,-0.5327714,0.1190127,0.1756824,0.08731235,0.011676731,0.39682612,-0.45396468,0.28310487,-0.8307523,0.34430102,0.035644893,-0.07230718,-0.28764704,0.113968305,0.056239426,-0.30163118,-0.39219078,0.16832213,0.15005651,0.26352093,0.17092794,0.16949317,-0.051651996,0.5112428,0.36385667,0.32327414,0.19493742,0.5511929,-0.3098884,-0.24376263,-0.054075323,0.20118329,-0.15116453,0.06151167,-0.2022774,0.8070796,-0.3039979,-0.75869036,-0.47277305,0.03797389,0.023664534,-0.0061732535,0.2980388,0.20827547,0.7116805,0.104092814,0.4204817,0.4294699,-0.42697355,-0.33448792,-0.3729083,0.13325259,0.120658636,-0.2654878,0.22683276,0.32092482,0.21737355,0.7856625,0.40430668,-0.72789776,0.5594638,0.06628398,0.78069043,0.16088088,-0.31431928,-0.10278092,-0.11774155,-0.13518779,0.4782674,-0.19157302,0.22191332,-0.20908612,-0.29472846,0.45735252,0.17070496,0.10502444,0.15996912,-0.20522931,-0.82971615,0.2663315,0.0077835303,-0.051921234,0.35182506,-0.49622917,0.27938074,-0.6815816,-0.29418498,0.19425139,-0.50416225,-0.1290666,-0.27499315,-0.16141447,0.62275934,-0.10833828,0.20065072,0.12062344,-0.09685994,-0.3242858,-0.043455493,-0.53238136,0.12963273,0.06283448,0.5323686,-0.34853092,-0.048183355
of,0.037416447,0.037824668,0.17331888,-0.3137965,-0.47012594,-0.20199987,0.6950697,0.41392705,-0.13229126,-0.31306425,0.19490315,0.044192746,0.12809001,0.1867639,-0.6520261,0.6004171,0.022092214,0.40963718,-0.5290089,-0.50146955,-0.3319969,0.36552393,-0.3505353,0.547752,-0.7026205,-0.36118895,0.43620253,-0.6466732,0.18854898,0.03964282,0.80460954,0.6927982,-0.13337381,0.44323272,0.18504436,-0.08476484,0.6625453,-0.37622455,0.5551344,0.26123783,0.22761117,-0.3350419,0.6360118,0.0069902116,0.30881065,-0.045915883,0.0886237,-0.6379394,0.6453233,-0.3496692,0.32967192,1.0877942,0.23561251,-0.1070859,0.36573845,0.33838454,0.7633131,0.30208772,0.5697634,0.4843134,0.29410005,-0.12775378,0.038791455,0.20044214,-0.1255601,-0.052225024,-0.70060825,-0.98550934,-0.013903058,0.5242453,0.12741683,-0.82256407,0.35783473,0.7372585,0.2717582,0.34763446,0.46452296,0.4637917,0.21028207,0.26229882,0.06951494,-0.21008219,-0.40200952,0.016964318,0.18278246,0.0735169,-0.06787608,0.58112895,0.3879764,0.33573845,0.035352677,-0.09375827,0.4544105,-0.020918706,0.36270297,-0.9909481,0.6521624,-0.64572,0.101110615,-0.33742422,0.5421242,1.3444071,-0.046608593,-0.32554463,0.118170835,-0.10035494,-0.40937516,0.77013147,0.251302,0.12870629,-0.85785484,0.28037432,0.3168226,-0.0126589965,-0.28692207,0.1706732,0.5981442,0.20658758,-0.59413123,-0.86197895,-0.35357204,0.07766609,-0.42822906,-0.8586287,-0.35431576,0.2572603,-1.4169732,-0.13751203,-0.078211665,0.5391945,0.39491883,-0.26801634,-0.26869386,-0.37876332,-0.022994827,0.65636116,0.67555964,-0.36830917,0.006533992,-0.80453753,-0.23151915,-0.7520864,0.5688923,0.33253074,-0.7489722,-0.6864478,-0.12416602,-0.59502625,0.037777856,-0.47439286,-0.58400947,-0.23267584,-0.5288521,0.21428941,0.03850463,0.122387305,0.10948956,0.32143643,-0.27432716,-0.18247968,0.5323173,0.2475899,-0.21410243,0.31388798,0.44902432,0.46005806,0.2809387,-0.3378378,-0.6613388,0.14797364,-0.7792889,0.06462669,-0.45593932,-0.4654539,-0.05170149,-0.32788128,-0.0978996,0.38085958,0.21597724,0.7068894,0.15037252,0.19748247,-0.2965559,0.5452197,-0.42128798,0.39042664,-0.24889614,0.50912726,-0.21617,-0.15912898,-0.8153461,-0.6287788,0.26041394,-0.45372164,-0.14725706,-0.81671745,-0.54508877,0.24046552,-0.3978893,0.073994726
nt,-0.31227374,-0.005304504,-0.1424719,0.46568093,0.42330852,0.057453256,0.72645813,0.119275674,-0.9945338,1.1697923,-0.23166604,0.8905351,0.7371189,0.14093192,-0.33755648,0.66880745,0.28647846,-0.681197,-0.022337811,-0.74791914,0.17096575,-0.27428403,1.1316104,-0.51870596,-0.65437716,-0.8795492,-0.37190017,0.8856635,0.044336494,0.910809,0.15232758,0.2412792,0.72390866,0.23374492,0.056294233,0.504451,-0.33154702,0.6101474,0.037542075,-0.46212712,0.30170462,0.18119264,-0.6324832,0.2046588,-0.24639569,-0.30977762,0.25258887,-0.41325423,0.32805368,0.15160877,0.08309883,-0.019352658,-0.18622492,0.4082492,0.10201998,0.46654952,-0.36107647,-0.3257741,-1.3058902,-0.14734435,0.063750006,-0.4602754,-0.23554763,-0.49946192,-0.78462994,-0.7332762,0.86273676,-0.09115362,-0.76932514,0.14549917,0.15250874,-0.42127457,0.26140013,0.0217981,0.09521707,-0.70697,0.48007557,0.29477188,-0.5975658,0.4866744,0.30486622,0.7837458,-0.27032894,0.27343667,-0.667365,-0.5367137,-0.12298235,0.8534302,-0.23610838,0.32817882,0.95206845,-0.39516464,-0.19876556,-0.3945215,-0.6317073,-1.2931546,0.28898457,0.78847045,0.31311643,-0.36457562,0.43371925,0.69698626,-0.5500738,-0.25402775,0.98161435,0.33732304,0.10437939,-0.030187158,-0.027008725,0.26043335,0.18156782,-0.7862181,0.3573176,0.18769437,-0.30065364,-0.17327031,0.45207834,-0.6163655,-0.9072424,0.4068691,-0.2777395,0.24653025,0.45720223,0.12228209,-0.3677896,-0.580643,-0.8846169,-0.37142575,0.15628566,-0.23021491,0.5908422,-0.89776725,-0.77439135,-1.1963235,-0.42180374,-0.14038052,-0.63865286,0.69262457,0.9565647,-0.23620111,-0.23435923,-0.6564658,-0.5330558,-0.42320758,-0.41711918,-0.02923716,-0.11937187,0.425981,0.13711219,0.44590983,0.24219908,-0.90805066,0.63514894,0.0124656325,-0.08209766,-0.35446525,0.62511045,0.025695583,-0.09581471,0.6903567,-0.44248408,-0.60712487,0.13040507,0.37604606,0.17061679,0.027059892,-0.41708165,0.21015194,-0.526148,-0.54790574,0.5551301,0.42989856,0.10426362,-1.0601964,0.021377843,-1.0030721,-0.9960223,0.17729229,0.5786744,-0.2308869,-0.91265243,-0.24416204,0.303835,0.38416976,0.6580183,-0.7536678,-0.024498923,0.40624845,0.23820636,-0.19310217,0.4397667,-0.5412849,-0.26218396,-0.5782393,0.12812304,0.6448855,0.5901482,0.25135747,-0.5245838,-0.37514427
in,-0.1799281,-0.23465723,-0.122751266,-0.47809792,0.03780939,0.5030333,0.30413523,-0.49544543,0.2894517,-0.069237836,0.17325854,-0.5169422,0.16450506,-0.052522134,-0.30863464,0.11028862,0.059940316,0.13903846,-0.37011495,-0.22926186,0.44452712,0.041453708,-0.03760752,0.39194813,0.044073876,-0.1750854,0.54143757,-0.6367846,0.01747772,0.30004647,0.3074841,0.19955191,0.1810564,0.13938208,-0.47648346,-0.092984304,-0.32977742,-0.23524275,0.088854946,-0.10632242,-0.19600995,0.23583491,0.46257555,-0.25161257,0.35662904,0.22759001,-0.44350374,-0.62846404,0.38915804,0.0019562705,-0.21833047,0.36551085,-0.3916789,-0.3419979,-0.09975997,-0.1586759,0.23358838,0.7706745,-0.2711435,0.4402737,0.15485823,-0.384889,0.17199682,-0.13739769,-0.1926545,-0.117229484,-0.028359149,-0.06871096,0.12444168,0.60991186,0.3735222,-0.57636476,0.2333461,0.3339752,0.20098388,-0.49874422,0.16058707,0.05558113,0.07027923,0.054479744,-0.3078881,-0.8139243,-0.47025263,0.10031655,-0.08302333,-0.10865691,-0.05064644,0.005644514,-0.114288285,-0.013784535,0.1336519,0.40047532,0.12016085,0.07311081,-0.0011250206,-0.04128989,-0.24701177,-0.48576182,0.23029795,0.5394748,0.06267972,0.57611537,0.16672209,-0.3331703,0.28233334,-0.2833729,0.056406125,-0.25649494,-0.23654951,0.062114734,-0.14070104,-0.83247256,-0.005971805,0.19329984,0.2889512,-0.33725065,0.36405283,-0.55889344,-0.00069546374,-0.3652967,-0.018549647,0.6350591,-0.07262152,-0.30905932,-0.24722967,0.034178663,-0.8416666,0.43828225,-0.23398735,-0.42812303,-0.09744382,0.11779653,-0.3965483,0.44418696,0.36352113,-0.021674275,0.2048826,-0.61248064,0.20437914,-0.06270514,-0.22812098,-0.31645328,0.11446879,0.25974554,-0.010880075,0.1940288,-0.05667122,0.0050803763,-0.08155662,-0.21356253,-0.5834544,-0.19419725,-0.31883898,0.29061234,0.37884277,-0.05441351,0.40726766,0.056259833,0.15520883,-0.3372183,-0.16625361,0.22522917,-0.16589695,0.30664247,0.06635971,0.2289825,-0.10973045,-0.36081955,-0.44549888,0.1809352,-0.37961894,0.3311713,0.042887647,-0.3263296,0.074940234,0.13149358,-0.34853068,0.07593841,0.3533488,0.54702777,-0.46679154,-0.21798562,-0.21653569,-0.05245155,0.35244772,0.17967361,-0.28030103,0.23135129,0.34170982,-0.037819102,-0.31933856,0.14869152,-0.16990887,-0.365959,0.20207554,0.3091965,0.10653909,0.13383351,0.05401839,-0.13548198
what,-0.4160205,-0.7225187,-0.5737876,0.82452524,0.025901984,0.3033581,0.48401028,0.48562273,-0.24695292,0.5117124,-0.34092024,0.1756702,0.33267802,0.088536344,0.0086448025,-0.3784785,0.31720975,-0.21611133,0.4457759,-0.46987915,0.6828481,-0.15179208,0.0053753676,0.23323017,0.40525517,0.04012033,-0.3228227,0.49998066,-0.22426257,0.04069281,0.4325063,-0.14877452,0.3878617,-0.6010485,-0.3449603,-0.320623,-0.09152427,0.36339277,0.15658501,-0.0903752,-0.51909393,0.0071166153,-0.27712154,0.14683236,-0.23129334,-0.9441133,0.945812,0.27236092,0.3372378,-0.048061837,-0.22677602,-0.20631693,-0.122306965,0.3538837,0.2779895,0.60982764,0.09709054,-0.8268431,-0.37470827,-0.20297918,0.040327337,-0.23378682,0.30527407,-0.24531026,-0.7169665,-0.30426967,0.17210305,0.41090062,0.05333589,-0.102629915,0.14729524,-0.022958359,0.28757754,0.065503724,0.38727444,0.17388673,-0.22623657,0.639888,-0.18382576,-0.36988652,-0.23157693,-0.2468137,-0.5226916,0.10397718,-0.49671602,-0.3811625,0.08345397,0.051837355,0.0323811,0.3019861,0.27020115,-0.19811966,-0.013352247,0.31548104,0.11651524,-0.44971126,0.06976381,0.64539427,0.08058632,-0.6881443,0.34728032,-0.34344816,0.43167177,0.19494295,0.35997555,-0.15839249,-0.41747734,-0.30557147,0.34236827,0.32740006,0.18016917,-0.3158751,0.75521874,-0.00414354,0.09431907,0.05272365,0.52325034,-0.056249455,0.23428254,0.0002811294,0.086915985,-0.18328163,0.37167183,-0.043617167,0.18530159,-0.09805659,-0.07320582,0.19757296,0.4811579,0.12813725,0.19793126,-0.026564302,-0.10053981,-0.7055941,-0.087528706,0.5296568,-0.20277639,0.43080327,0.5515496,-0.33200824,0.11572371,-0.3001491,0.30806533,-0.19423531,-0.008628881,0.1142414,-0.17013203,0.076175414,-0.0723302,-0.2835741,0.25962293,0.38912216,0.23433714,-0.025834298,-0.077280074,-0.42035642,0.032004677,0.7048437,0.38219458,0.6004916,0.14567521,-0.330691,-0.057880443,0.18849146,0.39274564,-0.19171616,-0.26523343,0.19878764,-0.44874415,-0.24232256,0.3722099,-0.29656118,-0.022936493,-0.041948773,0.43804634,-0.67929715,-0.8337272,0.24721916,0.112156846,0.45906672,-0.04220894,-0.5030111,0.1900008,-0.6640578,0.34841636,-0.098994814,0.24217735,-0.41273892,0.55099887,-0.42800823,0.8695682,0.17509729,0.01762273,-0.43597195,-0.12763089,-0.5902725,-0.19496034,-0.014867961,-0.39728433,-0.36638272
no,0.5324487,-0.23780596,-0.74517906,0.42409813,0.39153802,-0.38669688,0.032398622,0.5807793,-0.014369468,-0.059818313,0.45215437,0.41297364,-0.4031294,0.3645642,0.08001949,0.40055066,-0.075222276,-0.14004573,-0.0146481665,-0.81713927,-0.0097027365,0.2686036,0.5586754,-0.5192989,0.16945858,-0.10628415,-0.09246622,0.2583812,0.064932786,0.5105293,0.4343756,-0.07722549,0.6508889,-0.09201008,0.35109848,-0.020761201,-0.29607984,-0.3819962,0.19860014,-0.19573583,0.07675789,-0.6701043,-0.3835633,-0.36330572,0.055835903,-0.66406953,0.3372258,-0.15229434,-0.16239175,0.045586526,-0.23310487,-0.30583674,0.46483806,0.4609356,0.41597888,0.034664083,0.0023906173,0.41853997,-0.32088223,0.32913017,-0.1954032,-0.020921113,0.08618129,0.40160885,-0.6258521,0.44007394,0.33872893,0.77470434,-0.65916246,0.15644887,0.15390879,-0.2548842,0.77498794,-0.09163518,-0.07355492,-0.19934098,0.11152348,-0.35390848,-0.19894595,0.08508296,0.07867715,-0.040450994,-0.34810677,0.5465585,0.24655546,0.076913185,-0.010902066,0.16315642,0.16983585,0.31589085,0.09849078,0.024121892,0.29034007,-0.2826598,0.23775828,0.27999666,0.40269753,0.3752592,0.7433957,-0.28449628,0.6037931,-0.03128442,-0.4065052,0.25482094,0.0533375,0.036681935,0.13388477,0.5092818,-0.48216248,-0.41211292,0.10316126,0.26349542,-0.25986195,0.5303425,0.009926689,0.10846061,-0.24466017,-0.4896121,0.16622427,0.5829968,-0.28023452,0.19659555,0.19368018,-0.023449553,0.16218624,-0.30301324,0.51770556,-0.3729572,-0.042016283,0.096416555,0.33704647,-0.5610396,-0.44907716,-0.33091477,-0.18415229,-0.12408965,-0.47056744,0.33841962,0.35042158,-0.073368914,-0.2574799,0.059517454,-0.17659046,0.04810378,0.49252024,0.16694406,-0.41067004,-0.07116733,-0.5109784,-0.19544974,-0.19143371,0.7743801,-0.10809093,-0.0511762,-0.060817927,0.23518683,-0.45426458,-0.35312274,-0.13449438,-0.22241114,-0.44616848,-0.46371552,-0.15262613,0.36394933,-0.028154757,-0.07980206,0.14857797,-0.052502293,0.22542354,-0.068910845,0.24796765,0.079449624,-0.5377184,-0.0075002094,0.4080551,-0.29458368,0.00034197335,-0.08557838,0.26453957,-0.26010725,0.4164269,-0.33681762,0.5655613,-0.46911392,0.18701138,0.19037859,-0.10657772,-0.15849507,0.44392928,0.04561163,-0.30432373,-0.11515335,0.19372252,-0.37220612,-0.44551474,0.14460409,-0.3699399,-0.15189734,0.47863567,-0.40261057
we,-0.34317344,0.25170508,-0.9172077,0.5112265,0.46171346,0.11375554,-0.12204801,0.26650533,-0.52727914,0.73490244,-0.020201622,-0.19102982,0.10444884,0.79188555,-0.05926305,0.02864677,-0.340654,0.059834592,-0.46647316,-0.08395414,0.052145056,0.040799156,0.22971654,0.005801709,-0.21097079,-0.4325481,0.59845775,-0.5003889,-0.6063047,0.42861694,-0.36428913,-0.0010872459,0.13680221,-0.58485556,0.36575365,0.29118064,-0.41560918,0.07741059,0.2745607,-0.0892938,0.5375309,0.0065380856,0.04366569,-0.40898627,-0.16678303,0.5340703,0.7943718,-0.14467731,-0.18477733,-0.4872885,0.25299525,-0.7971422,-0.08740099,0.09134584,0.22797368,-0.3079424,0.07262161,0.06787093,0.16419807,-0.7807316,1.1121209,0.082592405,0.034789372,-0.028117578,0.14477782,0.03751297,0.67910147,0.26572123,-0.6483799,1.0151964,0.17493166,-0.03189616,0.07398436,-0.029715577,0.6189486,0.8651734,0.361056,0.556287,-0.12768525,0.07649689,-0.21475308,0.169869,0.12681518,0.15654592,-0.32702914,-0.025831677,-0.19847849,0.35116354,0.11591784,0.5130779,0.594251,-0.011374421,0.38975528,-0.48856622,-0.33494633,-0.8169568,-0.23307402,0.08688065,-0.16832857,0.07623444,-0.4761095,0.006143294,0.2658677,-0.30417764,-0.66473407,-0.15073688,-0.14708878,-0.1239905,0.24430285,-0.8116554,-0.12665677,-0.22503169,-0.37027356,-0.44454658,-0.23715833,-0.2436198,-0.89114076,-0.48261806,0.40642443,0.41700226,-0.3604091,0.4838672,1.0446477,0.04426299,-0.34760195,-0.80361986,0.43181735,0.1889433,-0.069757,-0.26112255,0.8240533,-0.3947632,-0.24611256,-0.17706253,0.4025553,-0.0029685518,0.057377815,-1.1549134,-0.22046612,-0.2528518,-0.11610865,-0.6529346,0.35753915,-0.9509945,0.466744,-0.056271575,0.1629091,0.2902526,-0.103367865,0.5543447,0.51466405,0.17752117,-0.024542868,0.050442234,-0.43700418,0.6727425,0.3856592,0.25718737,-0.51334435,-0.1361477,-0.6044508,0.14105427,0.42907068,-0.34735858,0.15625629,0.045649517,0.23259072,0.20742251,-0.4277149,-0.5840616,0.14435501,0.23204622,0.64813036,0.23501788,-0.21693042,0.37692186,-0.10852916,-0.69339675,-0.12764204,0.59529626,-0.13673711,-0.37439197,0.28861246,0.037943315,-0.56067234,-0.48458976,0.00029670759,0.87508684,-0.042165436,-0.37679052,-0.06359577,0.1507048,-0.5299592,-0.31954473,0.8303411,0.10100948,0.028700432,-0.055227716,-0.05483932,-1.1437396
this,0.2979684,-0.1345793,-0.33928522,0.30103654,0.22252783,-0.5339603,0.9352681,1.0282991,-0.24989238,0.22190431,0.107644215,-0.72163016,-0.09967692,-0.52186036,-0.4921517,0.2466611,0.51399106,0.5162707,0.40858904,-0.127091,0.33560008,-0.4725263,0.14186035,-0.22363813,-0.45681342,0.36005396,-0.27751082,0.213327,0.28039002,0.16194363,-0.18310668,-0.08084727,0.6333998,-0.31863204,-0.09622495,0.67556006,0.22346425,0.28819302,-0.10773302,-0.25568727,-0.0068603475,0.48618698,0.2539178,0.015066402,0.023040384,-0.44276384,0.373813,0.11392618,0.30978,0.06675992,-0.10117769,-0.24917568,-0.5067097,-0.37120998,0.38124993,-0.41288024,-0.111394614,0.023984037,0.30842766,-0.17725521,-0.5352176,-0.40152976,0.2502657,0.20337115,-0.057181247,0.23667051,0.07473361,0.17452148,-0.054247387,0.20584899,0.29577634,0.5418268,0.42593676,0.41887394,0.73645586,-0.06665676,0.0030745354,-0.1542853,0.33136904,0.26591995,-0.07107441,0.09771213,0.25462645,0.259759,0.22520123,-0.26265007,-0.15022716,-0.09260171,-0.26344782,0.45270267,0.19109859,-0.20332253,0.18362609,-0.11837583,0.0771453,-0.25972822,0.3614498,0.47338286,0.54495585,0.2776768,0.29390484,-0.5346839,0.0002987456,-0.061359167,0.03220846,-0.1505233,0.2548247,-0.6753238,0.13474138,0.3270957,-0.058020137,0.0048303953,-0.17958845,-0.22096634,0.24370274,0.23614353,-0.038397912,0.20187987,-0.0872593,-0.04287629,-0.15846379,0.34473336,0.059793238,-0.2056123,0.39648724,0.22141284,-0.6853943,-0.014008692,-0.4095442,0.41802582,-0.02428082,-0.30096918,0.15008941,-0.06116482,-0.777519,0.10173171,-0.8068248,-0.21824284,-0.036323663,-0.237398,-0.08417253,-0.11174375,0.055594195,0.77968115,0.4506251,-0.0037947097,0.42941177,-0.25801393,0.052934036,0.26993796,0.07093479,-0.19547062,0.47261167,-0.22395998,-0.17284219,-0.12067363,-0.090670004,0.93755364,0.08337731,0.10293225,0.15369129,0.002472648,0.13821349,0.18564221,-0.3631935,0.30184072,-0.8358006,0.0671914,-0.26218453,-0.017329453,-0.3965474,0.12855166,0.19123605,-0.7577452,0.3390308,0.15181985,-0.36203843,0.19275564,-0.008112126,-0.11571449,-0.22409996,-0.33403602,-0.41299856,0.15171184,0.29070824,-0.3303568,0.25139722,-0.35547847,-0.13773191,-0.46270004,-0.2314336,0.20750599,-0.2827578,0.109827735,0.078777686,-0.2606477,-0.13247222,0.48879752,-0.12729503,0.034944765
on,-0.88685584,-0.23809054,-0.16058771,0.07211117,0.22347566,-0.106798396,0.33373508,-0.2884635,0.3465524,0.15444389,0.4155315,-0.32390857,-0.7962925,-0.074873894,-0.6082213,-0.7470796,-0.33446452,0.13214871,0.10562987,-0.03493215,0.5831858,-0.2657027,0.13328035,-0.1707788,0.3201724,-0.2860448,0.51143575,-0.53740466,0.39212868,0.40669242,0.5782086,0.30991936,0.8420508,-0.040642217,0.06355084,0.08662002,-0.23847377,0.05956157,0.47881907,-0.6547127,-0.020027166,-0.08228853,0.60972905,-0.9257104,0.30817628,-0.27538198,0.28213492,-0.6637462,0.5577092,-0.32841176,0.21618399,0.40554264,0.39572155,-0.32818192,-0.11657485,0.0038831444,0.07146619,0.51632005,-0.21903262,0.41574413,-0.13534461,-0.20418838,0.55640835,-0.2841573,-0.7118364,-0.52174187,-0.046682578,0.27943215,0.38413218,0.8120486,-0.024943078,-0.45975578,0.27217805,0.5146698,-0.32711425,-0.082764685,0.64601773,-0.42084697,-0.17133793,-0.25958472,-0.04496484,0.055333145,0.3906705,-0.15823917,0.17216653,-0.030107226,0.5144162,-0.13109754,0.09147191,0.27260926,-0.0115499105,-0.54524076,-0.15217067,0.12041001,-0.3751619,0.80581033,-0.47977242,-0.5694484,-0.122024745,0.5112476,-0.4350666,0.7378221,-0.18811189,-0.5960543,-0.548428,-0.19910024,-0.061524015,-0.7238687,-1.046795,-0.34803125,0.2721092,-0.52047074,-0.7178958,0.25014326,0.32569492,-0.47556666,0.3985054,-0.64106333,0.31688303,0.23125853,0.13043904,0.7332448,0.30811086,-0.13527718,0.21237713,0.26287377,-0.44536752,-0.049421214,0.34638077,-0.36039126,-0.1318843,-0.26168194,0.47676662,0.66906077,-0.28285405,0.48390526,0.3332127,0.067982376,-0.26830143,-0.32792476,-0.5273995,0.025442109,0.14388402,0.35625932,-0.010019859,0.14813127,0.4238647,-0.11945565,-0.14662309,0.11565082,-0.29718104,0.5587185,0.027057806,0.39479378,0.7423175,-0.47185004,0.04751678,-0.6940063,-0.286273,-0.5788593,0.31427932,0.13429593,-0.34730685,0.70921195,-0.061335824,-0.006453408,-0.6773267,-0.090442695,-0.32142583,0.52653325,-0.1272805,-0.58722603,0.22595438,-0.28388062,0.10226977,0.36857346,-0.5687223,0.40019736,-0.2139183,-0.04931102,0.4231561,0.006936017,0.022302547,-0.26349926,0.5961326,0.30967122,-0.3840716,0.37847874,0.2864407,-0.022928163,-0.002839745,-0.34668893,-0.013524385,-0.5013627,0.0017031649,0.26755673,-0.69081074,0.21335173,0.025067493,-0.3465001
